run,split,instance_id,resolved,steps,cost_usd,exit_status,failed_edits
20240402_sweagent_gpt4,full,django__django-12508,False,18,1.85800000,submitted,7
20240402_sweagent_gpt4,full,django__django-12513,False,8,0.78762000,submitted,0
20240402_sweagent_gpt4,full,django__django-12517,False,17,1.77079000,submitted,4
20240402_sweagent_gpt4,full,django__django-12518,False,13,1.20833000,submitted,1
20240402_sweagent_gpt4,full,django__django-12519,False,13,1.59528000,submitted,2
20240402_sweagent_gpt4,full,django__django-12532,False,10,1.00530000,submitted,2
20240402_sweagent_gpt4,full,django__django-12553,False,7,0.67493000,submitted,0
20240402_sweagent_gpt4,full,django__django-12556,False,30,3.35191000,submitted,3
20240402_sweagent_gpt4,full,django__django-12568,False,15,1.41780000,submitted,1
20240402_sweagent_gpt4,full,django__django-12588,False,14,1.47621000,submitted,9
20240402_sweagent_gpt4,full,django__django-12589,False,29,4.10360000,submitted (exit_cost),8
20240402_sweagent_gpt4,full,django__django-12591,False,15,1.66144000,submitted,0
20240402_sweagent_gpt4,full,django__django-12613,False,23,2.44373000,submitted,3
20240402_sweagent_gpt4,full,django__django-12627,False,13,1.31588000,submitted,0
20240402_sweagent_gpt4,full,django__django-12630,False,9,1.02035000,submitted,1
20240402_sweagent_gpt4,full,django__django-12663,False,14,1.55962000,submitted,1
20240402_sweagent_gpt4,full,django__django-12669,False,14,1.24567000,submitted,0
20240402_sweagent_gpt4,full,django__django-12671,False,14,1.30489000,submitted,0
20240402_sweagent_gpt4,full,django__django-12700,False,13,1.22870000,submitted,0
20240402_sweagent_gpt4,full,django__django-12708,False,28,3.74001000,submitted,11
20240402_sweagent_gpt4,full,django__django-12713,True,33,4.03461000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,django__django-12733,False,8,0.77716000,submitted,1
20240402_sweagent_gpt4,full,django__django-12734,False,9,0.77281000,submitted,0
20240402_sweagent_gpt4,full,django__django-12741,False,13,1.33625000,submitted,0
20240402_sweagent_gpt4,full,django__django-12747,False,32,4.10961000,submitted (exit_cost),6
20240402_sweagent_gpt4,full,django__django-12748,False,34,3.88830000,submitted,21
20240402_sweagent_gpt4,full,django__django-12754,False,34,4.12282000,submitted (exit_cost),27
20240402_sweagent_gpt4,full,django__django-12771,False,20,2.82298000,submitted,2
20240402_sweagent_gpt4,full,django__django-12774,False,33,4.02206000,submitted (exit_cost),14
20240402_sweagent_gpt4,full,django__django-12796,False,15,1.68904000,submitted,7
20240402_sweagent_gpt4,full,django__django-12803,True,18,1.75056000,submitted,0
20240402_sweagent_gpt4,full,django__django-12821,False,30,4.09998000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,django__django-12830,False,19,2.15838000,submitted,1
20240402_sweagent_gpt4,full,django__django-12851,False,30,3.58788000,submitted,3
20240402_sweagent_gpt4,full,django__django-12855,False,19,1.80927000,submitted,0
20240402_sweagent_gpt4,full,django__django-12856,False,36,4.06475000,submitted (exit_cost),3
20240402_sweagent_gpt4,full,django__django-12858,True,18,1.92648000,submitted,2
20240402_sweagent_gpt4,full,django__django-12869,False,24,2.70375000,submitted,1
20240402_sweagent_gpt4,full,django__django-12906,False,21,2.09341000,submitted,1
20240402_sweagent_gpt4,full,django__django-12908,False,36,4.03015000,submitted (exit_cost),7
20240402_sweagent_gpt4,full,django__django-12910,False,32,4.03750000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,django__django-12912,False,34,4.02762000,submitted (exit_cost),4
20240402_sweagent_gpt4,full,django__django-12915,False,36,4.09174000,submitted (exit_cost),7
20240402_sweagent_gpt4,full,django__django-12928,False,31,4.00527000,submitted (exit_cost),20
20240402_sweagent_gpt4,full,django__django-12933,True,8,0.61644000,submitted,1
20240402_sweagent_gpt4,full,django__django-12936,False,31,3.56765000,submitted,1
20240402_sweagent_gpt4,full,django__django-12951,False,21,2.24226000,submitted,4
20240402_sweagent_gpt4,full,django__django-12953,False,30,4.01688000,submitted (exit_cost),8
20240402_sweagent_gpt4,full,django__django-12957,False,7,0.67686000,submitted,0
20240402_sweagent_gpt4,full,django__django-12961,False,30,4.17041000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,django__django-12965,False,9,0.92754000,submitted,0
20240402_sweagent_gpt4,full,django__django-12973,False,18,1.95455000,submitted,4
20240402_sweagent_gpt4,full,django__django-12983,True,13,1.25657000,submitted,0
20240402_sweagent_gpt4,full,django__django-13012,False,17,1.90379000,submitted,0
20240402_sweagent_gpt4,full,django__django-13022,True,16,1.50244000,submitted,1
20240402_sweagent_gpt4,full,django__django-13023,False,25,2.85845000,submitted,0
20240402_sweagent_gpt4,full,django__django-13028,False,32,4.00978000,submitted (exit_cost),11
20240402_sweagent_gpt4,full,django__django-13030,False,24,3.07377000,submitted,1
20240402_sweagent_gpt4,full,django__django-13032,False,13,1.25526000,submitted,0
20240402_sweagent_gpt4,full,django__django-13033,False,28,4.12073000,submitted (exit_cost),2
20240402_sweagent_gpt4,full,django__django-13066,False,31,4.01639000,submitted (exit_cost),5
20240402_sweagent_gpt4,full,django__django-13077,False,8,0.72952000,submitted,0
20240402_sweagent_gpt4,full,django__django-13085,False,5,0.46810000,submitted,0
20240402_sweagent_gpt4,full,django__django-13089,True,5,0.40612000,submitted,0
20240402_sweagent_gpt4,full,django__django-13097,False,11,1.11697000,submitted,4
20240402_sweagent_gpt4,full,django__django-13109,True,8,0.69430000,submitted,0
20240402_sweagent_gpt4,full,django__django-13111,False,33,4.10373000,submitted (exit_cost),3
20240402_sweagent_gpt4,full,django__django-13112,False,7,0.68372000,submitted,0
20240402_sweagent_gpt4,full,django__django-13115,False,17,1.93421000,submitted,7
20240402_sweagent_gpt4,full,django__django-13118,False,23,2.56837000,submitted,2
20240402_sweagent_gpt4,full,django__django-13121,False,15,1.47051000,submitted,0
20240402_sweagent_gpt4,full,django__django-13128,False,21,2.04295000,submitted,3
20240402_sweagent_gpt4,full,django__django-13145,False,20,2.26728000,submitted,2
20240402_sweagent_gpt4,full,django__django-13158,False,33,4.07728000,submitted (exit_cost),4
20240402_sweagent_gpt4,full,django__django-13162,False,14,1.48871000,submitted,7
20240402_sweagent_gpt4,full,django__django-13165,False,18,2.26885000,submitted,0
20240402_sweagent_gpt4,full,django__django-13170,False,34,3.92712000,submitted,10
20240402_sweagent_gpt4,full,django__django-13192,False,12,1.10638000,submitted,0
20240402_sweagent_gpt4,full,django__django-13195,False,6,0.68979000,submitted,0
20240402_sweagent_gpt4,full,django__django-13199,False,8,0.82318000,submitted,0
20240402_sweagent_gpt4,full,django__django-13207,False,12,1.19275000,submitted,0
20240402_sweagent_gpt4,full,django__django-13212,False,9,0.95269000,submitted,0
20240402_sweagent_gpt4,full,django__django-13218,False,11,1.01465000,submitted,0
20240402_sweagent_gpt4,full,django__django-13220,False,21,2.28152000,submitted,0
20240402_sweagent_gpt4,full,django__django-13230,True,15,2.09006000,submitted,7
20240402_sweagent_gpt4,full,django__django-13233,False,33,4.04030000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,django__django-13236,False,9,1.06731000,submitted,0
20240402_sweagent_gpt4,full,django__django-13237,False,34,3.95872000,submitted,7
20240402_sweagent_gpt4,full,django__django-13240,False,33,4.02816000,submitted (exit_cost),3
20240402_sweagent_gpt4,full,django__django-13250,False,34,4.04004000,submitted (exit_cost),2
20240402_sweagent_gpt4,full,django__django-13251,False,33,4.13285000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,django__django-13265,False,13,1.30899000,submitted,0
20240402_sweagent_gpt4,full,django__django-13267,False,36,4.13751000,submitted (exit_cost),17
20240402_sweagent_gpt4,full,django__django-13279,False,35,4.10046000,submitted (exit_cost),2
20240402_sweagent_gpt4,full,django__django-13281,False,32,4.06363000,submitted (exit_cost),14
20240402_sweagent_gpt4,full,django__django-13287,False,31,3.42111000,submitted,1
20240402_sweagent_gpt4,full,django__django-13295,False,17,1.90231000,submitted,1
20240402_sweagent_gpt4,full,django__django-13297,False,15,1.45263000,submitted,2
20240402_sweagent_gpt4,full,django__django-13300,False,31,4.02251000,submitted (exit_cost),3
20240402_sweagent_gpt4,full,django__django-13301,True,12,1.29175000,submitted,0
20240402_sweagent_gpt4,full,django__django-13315,False,23,2.63334000,submitted,1
20240402_sweagent_gpt4,full,django__django-13321,False,20,2.30248000,submitted,6
20240402_sweagent_gpt4,full,django__django-13325,False,26,3.46730000,submitted,3
20240402_sweagent_gpt4,full,django__django-13341,False,18,1.82371000,submitted,0
20240402_sweagent_gpt4,full,django__django-13343,False,32,4.06401000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,django__django-13344,False,16,1.65612000,submitted,0
20240402_sweagent_gpt4,full,django__django-13346,False,32,3.85971000,submitted,3
20240402_sweagent_gpt4,full,django__django-13347,True,9,0.76167000,submitted,0
20240402_sweagent_gpt4,full,django__django-13350,False,12,1.16864000,submitted,2
20240402_sweagent_gpt4,full,django__django-13354,False,29,4.15763000,submitted (exit_cost),1
20240402_sweagent_gpt4,full,django__django-13355,False,11,1.02762000,submitted,0
20240402_sweagent_gpt4,full,django__django-13363,True,8,0.71902000,submitted,0
20240402_sweagent_gpt4,full,django__django-13369,False,26,3.16564000,submitted,2
20240402_sweagent_gpt4,full,django__django-13371,False,25,2.64094000,submitted,1
20240402_sweagent_gpt4,full,django__django-13386,False,13,1.28215000,submitted,0
20240402_sweagent_gpt4,full,django__django-13401,True,23,2.59108000,submitted,0
20240402_sweagent_gpt4,full,django__django-13406,False,33,4.00243000,submitted (exit_cost),3
20240402_sweagent_gpt4,full,django__django-13410,True,6,0.55451000,submitted,0
20240402_sweagent_gpt4,full,django__django-13413,False,17,1.78525000,submitted,0
20240402_sweagent_gpt4,full,django__django-13417,False,28,3.33885000,submitted,1
20240402_sweagent_gpt4,full,django__django-13426,False,29,4.03739000,submitted (exit_cost),2
20240402_sweagent_gpt4,full,django__django-13431,False,25,3.33406000,submitted,0
20240402_sweagent_gpt4,full,django__django-13447,True,12,1.22992000,submitted,3
20240402_sweagent_gpt4,full,django__django-13448,False,32,4.03063000,submitted (exit_cost),26
20240402_sweagent_gpt4,full,django__django-13449,False,18,2.13342000,submitted,0
20240402_sweagent_gpt4,full,django__django-13454,False,37,4.08373000,submitted (exit_cost),4
20240402_sweagent_gpt4,full,django__django-13458,False,23,2.47015000,submitted,2
20240402_sweagent_gpt4,full,django__django-13460,False,40,4.11302000,submitted (exit_cost),14
20240402_sweagent_gpt4,full,django__django-13466,False,23,2.54105000,submitted,3
20240402_sweagent_gpt4,full,django__django-13484,False,28,3.47985000,submitted,5
20240402_sweagent_gpt4,full,django__django-13490,False,32,3.89278000,submitted,1
20240402_sweagent_gpt4,full,django__django-13495,False,10,0.93676000,submitted,0
20240402_sweagent_gpt4,full,django__django-13512,False,30,3.29615000,submitted,4
20240402_sweagent_gpt4,full,django__django-13513,False,10,0.91365000,submitted,0
20240402_sweagent_gpt4,full,django__django-13516,False,34,3.95447000,submitted,20
20240402_sweagent_gpt4,full,django__django-13528,False,29,3.44476000,submitted,2
20240402_sweagent_gpt4,full,django__django-13530,False,31,3.32889000,submitted,0
20240402_sweagent_gpt4,full,django__django-13537,True,5,0.41508000,submitted,0
20240402_sweagent_gpt4,full,django__django-13551,False,14,1.46164000,submitted,0
20240402_sweagent_gpt4,full,django__django-13553,False,31,4.10722000,submitted (exit_cost),14
20240402_sweagent_gpt4,full,django__django-13556,False,18,1.81637000,submitted,0
20240402_sweagent_gpt4,full,django__django-13560,False,34,4.08457000,submitted (exit_cost),7
20240402_sweagent_gpt4,full,django__django-13568,False,36,4.13713000,submitted (exit_cost),11
20240402_sweagent_gpt4,full,django__django-13569,False,10,0.98885000,submitted,2
20240402_sweagent_gpt4,full,django__django-13578,False,9,0.83005000,submitted,2
20240402_sweagent_gpt4,full,django__django-13585,False,5,0.42431000,submitted,0
20240402_sweagent_gpt4,full,django__django-13589,False,14,1.48273000,submitted,1
20240402_sweagent_gpt4,full,django__django-13590,False,37,4.10841000,submitted (exit_cost),29
20240402_sweagent_gpt4,full,django__django-13592,False,31,3.97990000,submitted,1
20240402_sweagent_gpt4,full,django__django-13606,False,7,0.67005000,submitted,1
20240402_sweagent_gpt4,full,django__django-13607,False,7,0.71818000,submitted,0
20240402_sweagent_gpt4,full,django__django-13615,False,19,2.09605000,submitted,7
20240402_sweagent_gpt4,full,django__django-13616,False,8,0.76678000,submitted,0
20240402_sweagent_gpt4,full,django__django-13617,True,19,1.94085000,submitted,2
20240402_sweagent_gpt4,full,django__django-13620,False,30,3.23070000,submitted,1
20240402_sweagent_gpt4,full,django__django-13658,True,7,0.68243000,submitted,0
20240402_sweagent_gpt4,full,django__django-13660,False,12,1.11390000,submitted,1
20240402_sweagent_gpt4,full,django__django-13665,True,11,1.02952000,submitted,2
20240402_sweagent_gpt4,full,django__django-13667,False,22,2.71119000,submitted,0
20240402_sweagent_gpt4,full,django__django-13670,True,13,1.16900000,submitted,0
20240402_sweagent_gpt4,full,django__django-13671,False,10,0.97085000,submitted,0
20240402_sweagent_gpt4,full,django__django-13682,False,30,3.17242000,submitted,3
20240402_sweagent_gpt4,full,django__django-13684,False,20,2.42497000,submitted,14
20240402_sweagent_gpt4,full,django__django-13689,False,34,4.11275000,submitted (exit_cost),19
20240402_sweagent_gpt4,full,django__django-13691,False,36,4.03778000,submitted (exit_cost),30
20240402_sweagent_gpt4,full,django__django-13693,True,6,0.57837000,submitted,0
20240402_sweagent_gpt4,full,django__django-13708,False,27,4.15256000,submitted (exit_cost),17
20240402_sweagent_gpt4,full,django__django-13710,False,25,2.69590000,submitted,15
20240402_sweagent_gpt4,full,django__django-13714,False,18,1.84610000,submitted,3
20240402_sweagent_gpt4,full,django__django-13722,False,19,2.09257000,submitted,6
20240402_sweagent_gpt4,full,django__django-13741,True,4,0.32082000,submitted,0
20240402_sweagent_gpt4,full,django__django-13743,False,4,0.31706000,submitted,0
20240402_sweagent_gpt4,full,django__django-13744,False,12,1.30881000,submitted,3
20240402_sweagent_gpt4,full,django__django-13757,False,17,1.85846000,submitted,2
20240402_sweagent_gpt4,full,django__django-13768,False,16,1.62532000,submitted,6
20240402_sweagent_gpt4,full,django__django-13773,False,14,1.46183000,submitted,1
20240402_sweagent_gpt4,full,django__django-13774,False,34,4.12636000,submitted (exit_cost),11
20240402_sweagent_gpt4,full,django__django-13786,True,9,0.80424000,submitted,0
20240402_sweagent_gpt4,full,django__django-13791,False,9,0.81560000,submitted,0
20240402_sweagent_gpt4,full,django__django-13794,False,20,1.98847000,submitted,2
20240402_sweagent_gpt4,full,django__django-13797,False,19,2.69793000,submitted,11
20240402_sweagent_gpt4,full,django__django-13800,False,19,1.95004000,submitted,5
20240402_sweagent_gpt4,full,django__django-13807,False,6,0.52914000,submitted,0
20240402_sweagent_gpt4,full,django__django-13808,False,9,0.85408000,submitted,0
20240402_sweagent_gpt4,full,django__django-13809,True,19,1.96066000,submitted,2
20240402_sweagent_gpt4,full,django__django-13810,False,35,4.06847000,submitted (exit_cost),6
20240402_sweagent_gpt4,full,django__django-13814,False,5,0.42603000,submitted,1
20240402_sweagent_gpt4,full,django__django-13820,True,4,0.33520000,submitted,0
20240402_sweagent_gpt4,full,django__django-13821,False,21,2.71930000,submitted,1
20240402_sweagent_gpt4,full,django__django-13822,False,8,0.72705000,submitted,0
20240402_sweagent_gpt4,full,django__django-13824,False,33,4.11446000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,django__django-13837,False,11,1.15005000,submitted,1
20240402_sweagent_gpt4,full,django__django-13841,True,22,4.13053000,submitted (exit_cost),14
20240402_sweagent_gpt4,full,django__django-13884,False,11,0.98884000,submitted,0
20240402_sweagent_gpt4,full,django__django-13886,False,38,4.09285000,submitted (exit_cost),18
20240402_sweagent_gpt4,full,django__django-13915,False,22,2.15511000,submitted,0
20240402_sweagent_gpt4,full,django__django-13924,False,7,0.66384000,submitted,0
20240402_sweagent_gpt4,full,django__django-13925,False,6,0.64188000,submitted,0
20240402_sweagent_gpt4,full,django__django-13933,False,9,0.86132000,submitted,1
20240402_sweagent_gpt4,full,django__django-13952,False,20,2.10362000,submitted,3
20240402_sweagent_gpt4,full,django__django-13964,False,25,3.00118000,submitted,0
